anon_id,anon_ip,collection_order,gateway_port,active_target,preferred_url,scanner_input_target,product_confidence,passive_family,passive_family_confidence,top_version,top_version_confidence,top_version_exact,mdns_version,mdns_service_types,mdns_product_markers,mdns_instance_names,country,org,shodan_module,shodan_port,honeypot_probable,proxy_detected,vulnerability_count,public_ip
gw-0342,198.51.100.88,342,17753,198.51.100.88:17753,http://198.51.100.88:17753,198.51.100.88:17753,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0342-instance-1,CN,provider-0034,mdns,5353,False,False,0,198.51.100.88
gw-0343,198.51.100.89,343,19175,198.51.100.89:19175,http://198.51.100.89:19175,198.51.100.89:19175,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0343-instance-1,CN,provider-0034,mdns,5353,False,False,0,198.51.100.89
gw-0344,198.51.100.90,344,18789,198.51.100.90:18789,https://198.51.100.90:18789,198.51.100.90:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0344-instance-1,CN,provider-0034,mdns,5353,False,False,0,198.51.100.90
gw-0345,198.51.100.91,345,18789,198.51.100.91:18789,https://198.51.100.91:18789,198.51.100.91:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0345-instance-1,CN,provider-0034,mdns,5353,False,False,0,198.51.100.91
gw-0346,198.51.100.92,346,18789,198.51.100.92:18789,https://198.51.100.92:18789,198.51.100.92:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0346-instance-1,SG,provider-0147,mdns,5353,False,False,0,198.51.100.92
gw-0347,198.51.100.93,347,18789,198.51.100.93:18789,https://198.51.100.93:18789,198.51.100.93:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0347-instance-1,JP,provider-0148,mdns,5353,False,False,0,198.51.100.93
gw-0348,198.51.100.94,348,18789,198.51.100.94:18789,https://198.51.100.94:18789,198.51.100.94:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0348-instance-1,JP,provider-0147,mdns,5353,False,False,0,198.51.100.94
gw-0349,198.51.100.95,349,18789,198.51.100.95:18789,https://198.51.100.95:18789,198.51.100.95:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0349-instance-1,US,provider-0149,mdns,5353,False,False,0,198.51.100.95
gw-0350,198.51.100.96,350,18789,198.51.100.96:18789,https://198.51.100.96:18789,198.51.100.96:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0350-instance-1,CN,provider-0034,mdns,5353,False,False,0,198.51.100.96
gw-0351,198.51.100.97,351,18789,198.51.100.97:18789,https://198.51.100.97:18789,198.51.100.97:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,clawdbot;openclaw;openclaw-gw,gw-0351-instance-1,DE,provider-0036,mdns,5353,False,False,0,198.51.100.97
gw-0352,198.51.100.98,352,18789,198.51.100.98:18789,https://198.51.100.98:18789,198.51.100.98:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0352-instance-1,DE,provider-0036,mdns,5353,False,False,0,198.51.100.98
gw-0353,198.51.100.99,353,18789,198.51.100.99:18789,https://198.51.100.99:18789,198.51.100.99:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0353-instance-1,DE,provider-0036,mdns,5353,False,False,0,198.51.100.99
gw-0354,198.51.100.100,354,18789,198.51.100.100:18789,https://198.51.100.100:18789,198.51.100.100:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,clawdbot;openclaw;openclaw-gw,gw-0354-instance-1,DE,provider-0036,mdns,5353,False,False,0,198.51.100.100
gw-0355,198.51.100.101,355,22813,198.51.100.101:22813,http://198.51.100.101:22813,198.51.100.101:22813,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0355-instance-1,CN,provider-0025,mdns,5353,False,False,0,198.51.100.101
gw-0356,198.51.100.102,356,5353,198.51.100.102:5353,http://198.51.100.102:5353,198.51.100.102:5353,0.55,,,,,False,,,,,CN,provider-0025,mdns,5353,False,False,0,198.51.100.102
gw-0357,198.51.100.103,357,18085,198.51.100.103:18085,http://198.51.100.103:18085,198.51.100.103:18085,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0357-instance-1,CN,provider-0025,mdns,5353,False,False,0,198.51.100.103
gw-0358,198.51.100.104,358,18789,198.51.100.104:18789,https://198.51.100.104:18789,198.51.100.104:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0358-instance-1,FR,provider-0058,mdns,5353,False,False,0,198.51.100.104
gw-0359,198.51.100.105,359,18789,198.51.100.105:18789,https://198.51.100.105:18789,198.51.100.105:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0359-instance-1,FR,provider-0058,mdns,5353,False,False,0,198.51.100.105
gw-0360,198.51.100.106,360,18789,198.51.100.106:18789,https://198.51.100.106:18789,198.51.100.106:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0360-instance-1,IQ,provider-0150,mdns,5353,False,False,0,198.51.100.106
gw-0361,198.51.100.107,361,18789,198.51.100.107:18789,https://198.51.100.107:18789,198.51.100.107:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0361-instance-1,SG,provider-0036,mdns,5353,False,False,0,198.51.100.107
gw-0362,198.51.100.108,362,5353,198.51.100.108:5353,http://198.51.100.108:5353,198.51.100.108:5353,0.55,,,,,False,,,,,RU,provider-0119,mdns,5353,False,False,0,198.51.100.108
gw-0363,198.51.100.109,363,18789,198.51.100.109:18789,https://198.51.100.109:18789,198.51.100.109:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0363-instance-1,FI,provider-0151,mdns,5353,False,False,0,198.51.100.109
gw-0364,198.51.100.110,364,18789,198.51.100.110:18789,https://198.51.100.110:18789,198.51.100.110:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0364-instance-1,US,provider-0036,mdns,5353,False,False,0,198.51.100.110
gw-0365,198.51.100.111,365,18789,198.51.100.111:18789,https://198.51.100.111:18789,198.51.100.111:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0365-instance-1,US,provider-0036,mdns,5353,False,False,0,198.51.100.111
gw-0366,198.51.100.112,366,18789,198.51.100.112:18789,https://198.51.100.112:18789,198.51.100.112:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0366-instance-1,US,provider-0036,mdns,5353,False,False,0,198.51.100.112
gw-0367,198.51.100.113,367,18789,198.51.100.113:18789,https://198.51.100.113:18789,198.51.100.113:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0367-instance-1,FR,provider-0152,mdns,5353,False,False,0,198.51.100.113
gw-0368,198.51.100.114,368,18789,198.51.100.114:18789,https://198.51.100.114:18789,198.51.100.114:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0368-instance-1,FR,provider-0152,mdns,5353,False,False,0,198.51.100.114
gw-0369,198.51.100.115,369,18789,198.51.100.115:18789,https://198.51.100.115:18789,198.51.100.115:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0369-instance-1,FR,provider-0152,mdns,5353,False,False,0,198.51.100.115
gw-0370,198.51.100.116,370,18789,198.51.100.116:18789,https://198.51.100.116:18789,198.51.100.116:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0370-instance-1,FR,provider-0152,mdns,5353,False,False,0,198.51.100.116
gw-0371,198.51.100.117,371,18789,198.51.100.117:18789,https://198.51.100.117:18789,198.51.100.117:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0371-instance-1,FR,provider-0152,mdns,5353,False,False,0,198.51.100.117
gw-0372,198.51.100.118,372,18789,198.51.100.118:18789,https://198.51.100.118:18789,198.51.100.118:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0372-instance-1,FR,provider-0153,mdns,5353,False,False,0,198.51.100.118
gw-0373,198.51.100.119,373,18789,198.51.100.119:18789,https://198.51.100.119:18789,198.51.100.119:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0373-instance-1,FR,provider-0153,mdns,5353,False,False,0,198.51.100.119
gw-0374,198.51.100.120,374,18789,198.51.100.120:18789,https://198.51.100.120:18789,198.51.100.120:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0374-instance-1,FR,provider-0153,mdns,5353,False,False,0,198.51.100.120
gw-0375,198.51.100.121,375,18789,198.51.100.121:18789,https://198.51.100.121:18789,198.51.100.121:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0375-instance-1,FR,provider-0153,mdns,5353,False,False,0,198.51.100.121
gw-0376,198.51.100.122,376,18789,198.51.100.122:18789,https://198.51.100.122:18789,198.51.100.122:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,claw gateway;openclaw;openclaw-gw,gw-0376-instance-1,FR,provider-0153,mdns,5353,False,False,0,198.51.100.122
gw-0377,198.51.100.123,377,18789,198.51.100.123:18789,https://198.51.100.123:18789,198.51.100.123:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0377-instance-1,FR,provider-0153,mdns,5353,False,False,0,198.51.100.123
gw-0378,198.51.100.124,378,18789,198.51.100.124:18789,https://198.51.100.124:18789,198.51.100.124:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0378-instance-1,FR,provider-0153,mdns,5353,False,False,0,198.51.100.124
gw-0379,198.51.100.125,379,18789,198.51.100.125:18789,https://198.51.100.125:18789,198.51.100.125:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0379-instance-1,FR,provider-0153,mdns,5353,False,False,0,198.51.100.125
gw-0380,198.51.100.126,380,18789,198.51.100.126:18789,https://198.51.100.126:18789,198.51.100.126:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0380-instance-1,FR,provider-0153,mdns,5353,False,False,0,198.51.100.126
gw-0381,198.51.100.127,381,18789,198.51.100.127:18789,https://198.51.100.127:18789,198.51.100.127:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0381-instance-1,FR,provider-0153,mdns,5353,False,False,0,198.51.100.127
gw-0382,198.51.100.128,382,18789,198.51.100.128:18789,https://198.51.100.128:18789,198.51.100.128:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,clawdbot;openclaw;openclaw-gw,gw-0382-instance-1,FR,provider-0153,mdns,5353,False,False,0,198.51.100.128
gw-0383,198.51.100.129,383,18789,198.51.100.129:18789,https://198.51.100.129:18789,198.51.100.129:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0383-instance-1,FR,provider-0153,mdns,5353,False,False,0,198.51.100.129
gw-0384,198.51.100.130,384,18789,198.51.100.130:18789,https://198.51.100.130:18789,198.51.100.130:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,claw gateway;openclaw;openclaw-gw,gw-0384-instance-1,FR,provider-0153,mdns,5353,False,False,0,198.51.100.130
gw-0385,198.51.100.131,385,18789,198.51.100.131:18789,https://198.51.100.131:18789,198.51.100.131:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0385-instance-1,FR,provider-0058,mdns,5353,False,False,0,198.51.100.131
gw-0386,198.51.100.132,386,18789,198.51.100.132:18789,https://198.51.100.132:18789,198.51.100.132:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0386-instance-1,FR,provider-0058,mdns,5353,False,False,0,198.51.100.132
gw-0387,198.51.100.133,387,18789,198.51.100.133:18789,https://198.51.100.133:18789,198.51.100.133:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0387-instance-1,CA,provider-0062,mdns,5353,False,False,0,198.51.100.133
gw-0388,198.51.100.134,388,18789,198.51.100.134:18789,https://198.51.100.134:18789,198.51.100.134:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0388-instance-1,FR,provider-0058,mdns,5353,False,False,0,198.51.100.134
gw-0389,198.51.100.135,389,18789,198.51.100.135:18789,https://198.51.100.135:18789,198.51.100.135:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0389-instance-1,CA,provider-0062,mdns,5353,False,False,0,198.51.100.135
gw-0390,198.51.100.136,390,18789,198.51.100.136:18789,https://198.51.100.136:18789,198.51.100.136:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0390-instance-1,DE,provider-0059,mdns,5353,False,False,0,198.51.100.136
gw-0391,198.51.100.137,391,5353,198.51.100.137:5353,http://198.51.100.137:5353,198.51.100.137:5353,0.55,,,,,False,,,,,VN,provider-0154,mdns,5353,False,False,0,198.51.100.137
gw-0392,198.51.100.138,392,18805,198.51.100.138:18805,http://198.51.100.138:18805,198.51.100.138:18805,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0392-instance-1,VN,provider-0007,mdns,5353,False,False,0,198.51.100.138
gw-0393,198.51.100.139,393,18789,198.51.100.139:18789,https://198.51.100.139:18789,198.51.100.139:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0393-instance-1,FR,provider-0155,mdns,5353,False,False,0,198.51.100.139
gw-0394,198.51.100.140,394,27762,198.51.100.140:27762,http://198.51.100.140:27762,198.51.100.140:27762,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0394-instance-1,CN,provider-0002,mdns,5353,False,False,0,198.51.100.140
gw-0395,198.51.100.141,395,18789,198.51.100.141:18789,https://198.51.100.141:18789,198.51.100.141:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0395-instance-1,NL,provider-0036,mdns,5353,False,False,0,198.51.100.141
gw-0396,198.51.100.142,396,18789,198.51.100.142:18789,https://198.51.100.142:18789,198.51.100.142:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0396-instance-1,SE,provider-0089,mdns,5353,False,False,0,198.51.100.142
gw-0397,198.51.100.143,397,18789,198.51.100.143:18789,https://198.51.100.143:18789,198.51.100.143:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0397-instance-1,GB,provider-0057,mdns,5353,False,False,0,198.51.100.143
gw-0398,198.51.100.144,398,18789,198.51.100.144:18789,https://198.51.100.144:18789,198.51.100.144:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0398-instance-1,US,provider-0156,mdns,5353,False,False,0,198.51.100.144
gw-0399,198.51.100.145,399,19789,198.51.100.145:19789,http://198.51.100.145:19789,198.51.100.145:19789,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0399-instance-1,DE,provider-0157,mdns,5353,False,False,0,198.51.100.145
gw-0400,198.51.100.146,400,18789,198.51.100.146:18789,https://198.51.100.146:18789,198.51.100.146:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0400-instance-1,JP,provider-0056,mdns,5353,False,False,0,198.51.100.146
gw-0401,198.51.100.147,401,18789,198.51.100.147:18789,https://198.51.100.147:18789,198.51.100.147:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0401-instance-1,US,provider-0158,mdns,5353,False,False,0,198.51.100.147
gw-0402,198.51.100.148,402,18789,198.51.100.148:18789,https://198.51.100.148:18789,198.51.100.148:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0402-instance-1,NL,provider-0097,mdns,5353,False,False,0,198.51.100.148
gw-0403,198.51.100.149,403,18789,198.51.100.149:18789,https://198.51.100.149:18789,198.51.100.149:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,claw gateway;openclaw;openclaw-gw,gw-0403-instance-1,US,provider-0016,mdns,5353,False,False,0,198.51.100.149
gw-0404,198.51.100.150,404,18789,198.51.100.150:18789,https://198.51.100.150:18789,198.51.100.150:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0404-instance-1,US,provider-0016,mdns,5353,False,False,0,198.51.100.150
gw-0405,198.51.100.151,405,18789,198.51.100.151:18789,https://198.51.100.151:18789,198.51.100.151:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0405-instance-1,DE,provider-0016,mdns,5353,False,False,0,198.51.100.151
gw-0406,198.51.100.152,406,18789,198.51.100.152:18789,https://198.51.100.152:18789,198.51.100.152:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0406-instance-1,IN,provider-0016,mdns,5353,False,False,0,198.51.100.152
gw-0407,198.51.100.153,407,18789,198.51.100.153:18789,https://198.51.100.153:18789,198.51.100.153:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0407-instance-1,IN,provider-0016,mdns,5353,False,False,0,198.51.100.153
gw-0408,198.51.100.154,408,18789,198.51.100.154:18789,https://198.51.100.154:18789,198.51.100.154:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0408-instance-1,IN,provider-0016,mdns,5353,False,False,0,198.51.100.154
gw-0409,198.51.100.155,409,18789,198.51.100.155:18789,https://198.51.100.155:18789,198.51.100.155:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0409-instance-1,US,provider-0016,mdns,5353,False,False,0,198.51.100.155
gw-0410,198.51.100.156,410,18789,198.51.100.156:18789,https://198.51.100.156:18789,198.51.100.156:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0410-instance-1,US,provider-0016,mdns,5353,False,False,0,198.51.100.156
gw-0411,198.51.100.157,411,18789,198.51.100.157:18789,https://198.51.100.157:18789,198.51.100.157:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,clawdbot;openclaw;openclaw-gw,gw-0411-instance-1,GB,provider-0016,mdns,5353,False,False,0,198.51.100.157
gw-0412,198.51.100.158,412,18789,198.51.100.158:18789,https://198.51.100.158:18789,198.51.100.158:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0412-instance-1,GB,provider-0016,mdns,5353,False,False,0,198.51.100.158
gw-0413,198.51.100.159,413,18789,198.51.100.159:18789,https://198.51.100.159:18789,198.51.100.159:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0413-instance-1,GB,provider-0016,mdns,5353,False,False,0,198.51.100.159
gw-0414,198.51.100.160,414,18789,198.51.100.160:18789,https://198.51.100.160:18789,198.51.100.160:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,claw gateway;openclaw;openclaw-gw,gw-0414-instance-1,US,provider-0016,mdns,5353,False,False,0,198.51.100.160
gw-0415,198.51.100.161,415,18789,198.51.100.161:18789,https://198.51.100.161:18789,198.51.100.161:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0415-instance-1,US,provider-0016,mdns,5353,False,False,0,198.51.100.161
gw-0416,198.51.100.162,416,18789,198.51.100.162:18789,https://198.51.100.162:18789,198.51.100.162:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0416-instance-1,US,provider-0016,mdns,5353,False,False,0,198.51.100.162
gw-0417,198.51.100.163,417,18789,198.51.100.163:18789,https://198.51.100.163:18789,198.51.100.163:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0417-instance-1,US,provider-0016,mdns,5353,False,False,0,198.51.100.163
gw-0418,198.51.100.164,418,18789,198.51.100.164:18789,https://198.51.100.164:18789,198.51.100.164:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0418-instance-1,US,provider-0016,mdns,5353,False,False,0,198.51.100.164
gw-0419,198.51.100.165,419,18789,198.51.100.165:18789,https://198.51.100.165:18789,198.51.100.165:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0419-instance-1,US,provider-0016,mdns,5353,False,False,0,198.51.100.165
gw-0420,198.51.100.166,420,18789,198.51.100.166:18789,https://198.51.100.166:18789,198.51.100.166:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0420-instance-1,US,provider-0016,mdns,5353,False,False,0,198.51.100.166
gw-0421,198.51.100.167,421,18789,198.51.100.167:18789,https://198.51.100.167:18789,198.51.100.167:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0421-instance-1,US,provider-0016,mdns,5353,False,False,0,198.51.100.167
gw-0422,198.51.100.168,422,18789,198.51.100.168:18789,https://198.51.100.168:18789,198.51.100.168:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0422-instance-1,FI,provider-0036,mdns,5353,False,False,0,198.51.100.168
gw-0423,198.51.100.169,423,18789,198.51.100.169:18789,https://198.51.100.169:18789,198.51.100.169:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0423-instance-1,FI,provider-0036,mdns,5353,False,False,0,198.51.100.169
gw-0424,198.51.100.170,424,18789,198.51.100.170:18789,https://198.51.100.170:18789,198.51.100.170:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0424-instance-1,FI,provider-0036,mdns,5353,False,False,0,198.51.100.170
gw-0425,198.51.100.171,425,18789,198.51.100.171:18789,https://198.51.100.171:18789,198.51.100.171:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0425-instance-1,FI,provider-0036,mdns,5353,False,False,0,198.51.100.171
gw-0426,198.51.100.172,426,18789,198.51.100.172:18789,https://198.51.100.172:18789,198.51.100.172:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0426-instance-1,FI,provider-0036,mdns,5353,False,False,0,198.51.100.172
gw-0427,198.51.100.173,427,18789,198.51.100.173:18789,https://198.51.100.173:18789,198.51.100.173:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0427-instance-1,FI,provider-0036,mdns,5353,False,False,0,198.51.100.173
gw-0428,198.51.100.174,428,18789,198.51.100.174:18789,https://198.51.100.174:18789,198.51.100.174:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0428-instance-1,FI,provider-0036,mdns,5353,False,False,0,198.51.100.174
gw-0429,198.51.100.175,429,18789,198.51.100.175:18789,https://198.51.100.175:18789,198.51.100.175:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0429-instance-1,FI,provider-0036,mdns,5353,False,False,0,198.51.100.175
gw-0430,198.51.100.176,430,18789,198.51.100.176:18789,https://198.51.100.176:18789,198.51.100.176:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,clawdbot;openclaw;openclaw-gw,gw-0430-instance-1,US,,mdns,5353,False,False,0,198.51.100.176
gw-0431,198.51.100.177,431,18789,198.51.100.177:18789,https://198.51.100.177:18789,198.51.100.177:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0431-instance-1,JP,provider-0056,mdns,5353,False,False,0,198.51.100.177
gw-0432,198.51.100.178,432,38787,198.51.100.178:38787,http://198.51.100.178:38787,198.51.100.178:38787,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0432-instance-1,US,provider-0029,mdns,5353,False,False,0,198.51.100.178
