anon_id,anon_ip,collection_order,gateway_port,active_target,preferred_url,scanner_input_target,product_confidence,passive_family,passive_family_confidence,top_version,top_version_confidence,top_version_exact,mdns_version,mdns_service_types,mdns_product_markers,mdns_instance_names,country,org,shodan_module,shodan_port,honeypot_probable,proxy_detected,vulnerability_count,public_ip,active_rank,active_priority_score,active_probe_target,active_probed_base,active_product_confidence,active_reachable_status_count,active_has_signal,active_status_distribution_signature,active_status_counts,active_fingerprint_match_count,active_fingerprint_rules,active_matched_version_count,active_matched_versions,active_has_exact_version_match,active_vulnerability_count,active_proxy_detected,active_honeypot_probable,active_observation_count,active_error_count,active_first_error
gw-0001,192.0.2.1,1,17827,192.0.2.1:17827,http://192.0.2.1:17827,192.0.2.1:17827,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0001-instance-1,HK,provider-0001,mdns,5353,False,False,0,192.0.2.1,,,,,,,False,,,,,,,,,,,,,
gw-0002,192.0.2.2,2,17827,192.0.2.2:17827,http://192.0.2.2:17827,192.0.2.2:17827,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0002-instance-1,HK,provider-0001,mdns,5353,False,False,0,192.0.2.2,,,,,,,False,,,,,,,,,,,,,
gw-0003,192.0.2.3,3,18789,192.0.2.3:18789,https://192.0.2.3:18789,192.0.2.3:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0003-instance-1,CN,provider-0002,mdns,5353,False,False,0,192.0.2.3,1,105,http://192.0.2.3:18789,http://192.0.2.3:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.3:18789 /: timed out
gw-0004,192.0.2.4,4,5353,192.0.2.4:5353,http://192.0.2.4:5353,192.0.2.4:5353,0.55,,,,,False,,,,,CN,provider-0002,mdns,5353,False,False,0,192.0.2.4,,,,,,,False,,,,,,,,,,,,,
gw-0005,192.0.2.5,5,18789,192.0.2.5:18789,https://192.0.2.5:18789,192.0.2.5:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0005-instance-1,ID,provider-0003,mdns,5353,False,False,0,192.0.2.5,2,105,http://192.0.2.5:18789,http://192.0.2.5:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.5:18789 /: [Errno 61] Connection refused
gw-0006,192.0.2.6,6,18789,192.0.2.6:18789,https://192.0.2.6:18789,192.0.2.6:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0006-instance-1,ID,provider-0004,mdns,5353,False,False,0,192.0.2.6,3,105,http://192.0.2.6:18789,http://192.0.2.6:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.6:18789 /: [Errno 61] Connection refused
gw-0007,192.0.2.7,7,18789,192.0.2.7:18789,https://192.0.2.7:18789,192.0.2.7:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0007-instance-1,ID,provider-0005,mdns,5353,False,False,0,192.0.2.7,4,105,http://192.0.2.7:18789,http://192.0.2.7:18789,1.0,37,True,200:13;401:3;404:21,200:13;401:3;404:21,3,,0,,False,0,False,False,39,2,http://192.0.2.7:18789 WS-UPGRADE /ws: timed out
gw-0008,192.0.2.8,8,18789,192.0.2.8:18789,https://192.0.2.8:18789,192.0.2.8:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0008-instance-1,SG,provider-0006,mdns,5353,False,False,0,192.0.2.8,5,105,http://192.0.2.8:18789,http://192.0.2.8:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.8:18789 /: [Errno 61] Connection refused
gw-0009,192.0.2.9,9,18789,192.0.2.9:18789,https://192.0.2.9:18789,192.0.2.9:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,claw gateway;openclaw;openclaw-gw,gw-0009-instance-1,VN,provider-0007,mdns,5353,False,False,0,192.0.2.9,6,105,http://192.0.2.9:18789,http://192.0.2.9:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.9:18789 /: [Errno 61] Connection refused
gw-0010,192.0.2.10,10,18789,192.0.2.10:18789,https://192.0.2.10:18789,192.0.2.10:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0010-instance-1,VN,provider-0008,mdns,5353,False,False,0,192.0.2.10,7,105,http://192.0.2.10:18789,http://192.0.2.10:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.10:18789 /: [Errno 61] Connection refused
gw-0011,192.0.2.11,11,18789,192.0.2.11:18789,https://192.0.2.11:18789,192.0.2.11:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0011-instance-1,TH,provider-0009,mdns,5353,False,False,0,192.0.2.11,8,105,http://192.0.2.11:18789,http://192.0.2.11:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.11:18789 /: [Errno 61] Connection refused
gw-0012,192.0.2.12,12,18789,192.0.2.12:18789,https://192.0.2.12:18789,192.0.2.12:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0012-instance-1,SG,provider-0010,mdns,5353,False,False,0,192.0.2.12,9,105,http://192.0.2.12:18789,http://192.0.2.12:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.12:18789 /: [Errno 61] Connection refused
gw-0013,192.0.2.13,13,18789,192.0.2.13:18789,https://192.0.2.13:18789,192.0.2.13:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,claw gateway;openclaw;openclaw-gw,gw-0013-instance-1,TH,provider-0011,mdns,5353,False,False,0,192.0.2.13,10,105,http://192.0.2.13:18789,http://192.0.2.13:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.13:18789 /: [Errno 61] Connection refused
gw-0014,192.0.2.14,14,18789,192.0.2.14:18789,https://192.0.2.14:18789,192.0.2.14:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0014-instance-1,ID,provider-0012,mdns,5353,False,False,0,192.0.2.14,11,105,http://192.0.2.14:18789,http://192.0.2.14:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.14:18789 /: [Errno 61] Connection refused
gw-0015,192.0.2.15,15,18789,192.0.2.15:18789,https://192.0.2.15:18789,192.0.2.15:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0015-instance-1,ID,provider-0012,mdns,5353,False,False,0,192.0.2.15,12,105,http://192.0.2.15:18789,http://192.0.2.15:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.15:18789 /: [Errno 61] Connection refused
gw-0016,192.0.2.16,16,18789,192.0.2.16:18789,https://192.0.2.16:18789,192.0.2.16:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0016-instance-1,VN,provider-0013,mdns,5353,False,False,0,192.0.2.16,13,105,http://192.0.2.16:18789,http://192.0.2.16:18789,1.0,37,True,200:13;401:1;404:23,200:13;401:1;404:23,2,,0,,False,0,False,False,39,2,http://192.0.2.16:18789 WS-UPGRADE /ws: timed out
gw-0017,192.0.2.17,17,18789,192.0.2.17:18789,https://192.0.2.17:18789,192.0.2.17:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0017-instance-1,ID,provider-0014,mdns,5353,False,False,0,192.0.2.17,14,105,http://192.0.2.17:18789,http://192.0.2.17:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.17:18789 /: [Errno 61] Connection refused
gw-0018,192.0.2.18,18,18789,192.0.2.18:18789,https://192.0.2.18:18789,192.0.2.18:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0018-instance-1,VN,provider-0015,mdns,5353,False,False,0,192.0.2.18,15,105,http://192.0.2.18:18789,http://192.0.2.18:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.18:18789 /: [Errno 61] Connection refused
gw-0019,192.0.2.19,19,18789,192.0.2.19:18789,https://192.0.2.19:18789,192.0.2.19:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0019-instance-1,US,provider-0016,mdns,5353,False,False,0,192.0.2.19,16,105,http://192.0.2.19:18789,http://192.0.2.19:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.19:18789 /: [Errno 61] Connection refused
gw-0020,192.0.2.20,20,18789,192.0.2.20:18789,https://192.0.2.20:18789,192.0.2.20:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0020-instance-1,US,provider-0016,mdns,5353,False,False,0,192.0.2.20,17,105,http://192.0.2.20:18789,http://192.0.2.20:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.20:18789 /: [Errno 61] Connection refused
gw-0021,192.0.2.21,21,18789,192.0.2.21:18789,https://192.0.2.21:18789,192.0.2.21:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0021-instance-1,US,provider-0016,mdns,5353,False,False,0,192.0.2.21,18,105,http://192.0.2.21:18789,http://192.0.2.21:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.21:18789 /: [Errno 61] Connection refused
gw-0022,192.0.2.22,22,18789,192.0.2.22:18789,https://192.0.2.22:18789,192.0.2.22:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0022-instance-1,US,provider-0017,mdns,5353,False,False,0,192.0.2.22,19,105,http://192.0.2.22:18789,http://192.0.2.22:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.22:18789 /: [Errno 61] Connection refused
gw-0023,192.0.2.23,23,18789,192.0.2.23:18789,https://192.0.2.23:18789,192.0.2.23:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0023-instance-1,US,provider-0018,mdns,5353,False,False,0,192.0.2.23,20,105,http://192.0.2.23:18789,http://192.0.2.23:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.23:18789 /: [Errno 61] Connection refused
gw-0024,192.0.2.24,24,18789,192.0.2.24:18789,https://192.0.2.24:18789,192.0.2.24:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0024-instance-1,US,provider-0019,mdns,5353,False,False,0,192.0.2.24,21,105,http://192.0.2.24:18789,http://192.0.2.24:18789,1.0,37,True,200:13;401:1;404:23,200:13;401:1;404:23,2,,0,,False,0,False,False,39,2,http://192.0.2.24:18789 WS-UPGRADE /ws: timed out
gw-0025,192.0.2.25,25,18789,192.0.2.25:18789,https://192.0.2.25:18789,192.0.2.25:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0025-instance-1,JP,provider-0020,mdns,5353,False,False,0,192.0.2.25,22,105,http://192.0.2.25:18789,http://192.0.2.25:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.25:18789 /: [Errno 61] Connection refused
gw-0026,192.0.2.26,26,18789,192.0.2.26:18789,https://192.0.2.26:18789,192.0.2.26:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0026-instance-1,US,provider-0021,mdns,5353,False,False,0,192.0.2.26,23,105,http://192.0.2.26:18789,http://192.0.2.26:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.26:18789 /: [Errno 61] Connection refused
gw-0027,192.0.2.27,27,18790,192.0.2.27:18790,http://192.0.2.27:18790,192.0.2.27:18790,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0027-instance-1,US,provider-0016,mdns,5353,False,False,0,192.0.2.27,,,,,,,False,,,,,,,,,,,,,
gw-0028,192.0.2.28,28,18789,192.0.2.28:18789,https://192.0.2.28:18789,192.0.2.28:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0028-instance-1,FI,provider-0022,mdns,5353,False,False,0,192.0.2.28,24,105,http://192.0.2.28:18789,http://192.0.2.28:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.28:18789 /: [Errno 61] Connection refused
gw-0029,192.0.2.29,29,60586,192.0.2.29:60586,http://192.0.2.29:60586,192.0.2.29:60586,0.55,,,,,False,,,,,JP,provider-0023,mdns,60586,False,False,0,192.0.2.29,,,,,,,False,,,,,,,,,,,,,
gw-0030,192.0.2.30,30,18789,192.0.2.30:18789,https://192.0.2.30:18789,192.0.2.30:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0030-instance-1,CN,provider-0024,mdns,5353,False,False,0,192.0.2.30,25,105,http://192.0.2.30:18789,http://192.0.2.30:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.30:18789 /: [Errno 61] Connection refused
gw-0031,192.0.2.31,31,14986,192.0.2.31:14986,http://192.0.2.31:14986,192.0.2.31:14986,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0031-instance-1,CN,provider-0025,mdns,5353,False,False,0,192.0.2.31,,,,,,,False,,,,,,,,,,,,,
gw-0032,192.0.2.32,32,20772,192.0.2.32:20772,http://192.0.2.32:20772,192.0.2.32:20772,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0032-instance-1,CN,provider-0025,mdns,5353,False,False,0,192.0.2.32,,,,,,,False,,,,,,,,,,,,,
gw-0033,192.0.2.33,33,20772,192.0.2.33:20772,http://192.0.2.33:20772,192.0.2.33:20772,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0033-instance-1,CN,provider-0025,mdns,5353,False,False,0,192.0.2.33,,,,,,,False,,,,,,,,,,,,,
gw-0034,192.0.2.34,34,18789,192.0.2.34:18789,https://192.0.2.34:18789,192.0.2.34:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0034-instance-1,HK,provider-0026,mdns,5353,False,False,0,192.0.2.34,26,105,http://192.0.2.34:18789,http://192.0.2.34:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.34:18789 /: [Errno 61] Connection refused
gw-0035,192.0.2.35,35,18789,192.0.2.35:18789,https://192.0.2.35:18789,192.0.2.35:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0035-instance-1,US,provider-0026,mdns,5353,False,False,0,192.0.2.35,27,105,http://192.0.2.35:18789,http://192.0.2.35:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.35:18789 /: [Errno 61] Connection refused
gw-0036,192.0.2.36,36,18789,192.0.2.36:18789,https://192.0.2.36:18789,192.0.2.36:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0036-instance-1,US,provider-0027,mdns,5353,False,False,0,192.0.2.36,28,105,http://192.0.2.36:18789,http://192.0.2.36:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.36:18789 /: [Errno 61] Connection refused
gw-0037,192.0.2.37,37,18789,192.0.2.37:18789,https://192.0.2.37:18789,192.0.2.37:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0037-instance-1,US,provider-0028,mdns,5353,False,False,0,192.0.2.37,29,105,http://192.0.2.37:18789,http://192.0.2.37:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.37:18789 /: [Errno 61] Connection refused
gw-0038,192.0.2.38,38,18789,192.0.2.38:18789,https://192.0.2.38:18789,192.0.2.38:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0038-instance-1,US,provider-0029,mdns,5353,False,False,0,192.0.2.38,30,105,http://192.0.2.38:18789,http://192.0.2.38:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.38:18789 /: [Errno 61] Connection refused
gw-0039,192.0.2.39,39,18789,192.0.2.39:18789,https://192.0.2.39:18789,192.0.2.39:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0039-instance-1,US,provider-0028,mdns,5353,False,False,0,192.0.2.39,31,105,http://192.0.2.39:18789,http://192.0.2.39:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.39:18789 /: [Errno 61] Connection refused
gw-0040,192.0.2.40,40,18789,192.0.2.40:18789,https://192.0.2.40:18789,192.0.2.40:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0040-instance-1,US,provider-0028,mdns,5353,False,False,0,192.0.2.40,32,105,http://192.0.2.40:18789,http://192.0.2.40:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.40:18789 /: [Errno 61] Connection refused
gw-0041,192.0.2.41,41,18789,192.0.2.41:18789,https://192.0.2.41:18789,192.0.2.41:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0041-instance-1,US,provider-0029,mdns,5353,False,False,0,192.0.2.41,33,105,http://192.0.2.41:18789,http://192.0.2.41:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.41:18789 /: [Errno 61] Connection refused
gw-0042,192.0.2.42,42,18789,192.0.2.42:18789,https://192.0.2.42:18789,192.0.2.42:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0042-instance-1,US,provider-0030,mdns,5353,False,False,0,192.0.2.42,34,105,http://192.0.2.42:18789,http://192.0.2.42:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.42:18789 /: [Errno 61] Connection refused
gw-0043,192.0.2.43,43,18789,192.0.2.43:18789,https://192.0.2.43:18789,192.0.2.43:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0043-instance-1,JP,provider-0031,mdns,5353,False,False,0,192.0.2.43,35,105,http://192.0.2.43:18789,http://192.0.2.43:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.43:18789 /: [Errno 61] Connection refused
gw-0044,192.0.2.44,44,18789,192.0.2.44:18789,https://192.0.2.44:18789,192.0.2.44:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0044-instance-1,JP,provider-0031,mdns,5353,False,False,0,192.0.2.44,36,105,http://192.0.2.44:18789,http://192.0.2.44:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.44:18789 /: [Errno 61] Connection refused
gw-0045,192.0.2.45,45,18789,192.0.2.45:18789,https://192.0.2.45:18789,192.0.2.45:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0045-instance-1,US,provider-0032,mdns,5353,False,False,0,192.0.2.45,37,105,http://192.0.2.45:18789,http://192.0.2.45:18789,1.0,37,True,200:13;401:1;404:23,200:13;401:1;404:23,2,,0,,False,0,False,False,39,2,http://192.0.2.45:18789 WS-UPGRADE /ws: timed out
gw-0046,192.0.2.46,46,18789,192.0.2.46:18789,https://192.0.2.46:18789,192.0.2.46:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0046-instance-1,RU,provider-0033,mdns,5353,False,False,0,192.0.2.46,38,105,http://192.0.2.46:18789,http://192.0.2.46:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.46:18789 /: [Errno 61] Connection refused
gw-0047,192.0.2.47,47,15960,192.0.2.47:15960,http://192.0.2.47:15960,192.0.2.47:15960,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0047-instance-1,CN,provider-0025,mdns,5353,False,False,0,192.0.2.47,,,,,,,False,,,,,,,,,,,,,
gw-0048,192.0.2.48,48,18789,192.0.2.48:18789,https://192.0.2.48:18789,192.0.2.48:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0048-instance-1,CN,provider-0025,mdns,5353,False,False,0,192.0.2.48,39,105,http://192.0.2.48:18789,http://192.0.2.48:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.48:18789 /: [Errno 61] Connection refused
gw-0049,192.0.2.49,49,18789,192.0.2.49:18789,https://192.0.2.49:18789,192.0.2.49:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0049-instance-1,CN,provider-0034,mdns,5353,False,False,0,192.0.2.49,40,105,http://192.0.2.49:18789,http://192.0.2.49:18789,1.0,37,True,200:13;401:1;404:23,200:13;401:1;404:23,2,,0,,False,0,False,False,39,2,http://192.0.2.49:18789 WS-UPGRADE /ws: timed out
gw-0050,192.0.2.50,50,18789,192.0.2.50:18789,https://192.0.2.50:18789,192.0.2.50:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0050-instance-1,KR,provider-0035,mdns,5353,False,False,0,192.0.2.50,41,105,http://192.0.2.50:18789,http://192.0.2.50:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.50:18789 /: [Errno 61] Connection refused
gw-0051,192.0.2.51,51,18789,192.0.2.51:18789,https://192.0.2.51:18789,192.0.2.51:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,clawdbot;openclaw;openclaw-gw,gw-0051-instance-1,DE,provider-0036,mdns,5353,False,False,0,192.0.2.51,42,105,http://192.0.2.51:18789,http://192.0.2.51:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.51:18789 /: [Errno 61] Connection refused
gw-0052,192.0.2.52,52,18789,192.0.2.52:18789,https://192.0.2.52:18789,192.0.2.52:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0052-instance-1,CN,provider-0037,mdns,5353,False,False,0,192.0.2.52,43,105,http://192.0.2.52:18789,http://192.0.2.52:18789,0.8500000000000001,36,True,200:13;404:22;500:1,200:13;404:22;500:1,1,,0,,False,0,False,False,39,3,http://192.0.2.52:18789 /robots.txt: timed out
gw-0053,192.0.2.53,53,18789,192.0.2.53:18789,https://192.0.2.53:18789,192.0.2.53:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0053-instance-1,CN,provider-0038,mdns,5353,False,False,0,192.0.2.53,44,105,http://192.0.2.53:18789,http://192.0.2.53:18789,1.0,37,True,200:13;401:1;404:23,200:13;401:1;404:23,2,,0,,False,0,False,False,39,2,http://192.0.2.53:18789 WS-UPGRADE /ws: timed out
gw-0054,192.0.2.54,54,18789,192.0.2.54:18789,https://192.0.2.54:18789,192.0.2.54:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0054-instance-1,VN,provider-0039,mdns,5353,False,False,0,192.0.2.54,45,105,http://192.0.2.54:18789,http://192.0.2.54:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.54:18789 /: [Errno 61] Connection refused
gw-0055,192.0.2.55,55,18789,192.0.2.55:18789,https://192.0.2.55:18789,192.0.2.55:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0055-instance-1,CN,provider-0040,mdns,5353,False,False,0,192.0.2.55,46,105,http://192.0.2.55:18789,http://192.0.2.55:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.55:18789 /: [Errno 61] Connection refused
gw-0056,192.0.2.56,56,33447,192.0.2.56:33447,http://192.0.2.56:33447,192.0.2.56:33447,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0056-instance-1,CN,provider-0002,mdns,5353,False,False,0,192.0.2.56,,,,,,,False,,,,,,,,,,,,,
gw-0057,192.0.2.57,57,18789,192.0.2.57:18789,https://192.0.2.57:18789,192.0.2.57:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0057-instance-1,CN,provider-0002,mdns,5353,False,False,0,192.0.2.57,47,105,http://192.0.2.57:18789,http://192.0.2.57:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.57:18789 /: [Errno 61] Connection refused
gw-0058,192.0.2.58,58,18789,192.0.2.58:18789,https://192.0.2.58:18789,192.0.2.58:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0058-instance-1,SG,provider-0041,mdns,5353,False,False,0,192.0.2.58,48,105,http://192.0.2.58:18789,http://192.0.2.58:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.58:18789 /: [Errno 61] Connection refused
gw-0059,192.0.2.59,59,17827,192.0.2.59:17827,http://192.0.2.59:17827,192.0.2.59:17827,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0059-instance-1,HK,provider-0025,mdns,5353,False,False,0,192.0.2.59,,,,,,,False,,,,,,,,,,,,,
gw-0060,192.0.2.60,60,18789,192.0.2.60:18789,https://192.0.2.60:18789,192.0.2.60:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0060-instance-1,CN,provider-0034,mdns,5353,False,False,0,192.0.2.60,49,105,http://192.0.2.60:18789,http://192.0.2.60:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.60:18789 /: [Errno 61] Connection refused
